Price,Close,High,Low,Open,Volume
Ticker,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS
Date,,,,,
2013-12-03,105.02898406982422,106.6992006557435,104.67940771349862,106.40788504986178,1384676
2013-12-04,105.57280731201172,106.11660611383695,104.09681247362833,105.26207529982567,1476382
2013-12-05,108.73841857910156,110.15615227019198,106.03888900758955,106.81573068530084,4271398
2013-12-06,112.46725463867188,113.80731133959684,108.5053690011641,108.71899573149642,5332278
2013-12-09,112.87510681152344,116.0989952801698,112.44784148523357,116.0989952801698,4016879
2013-12-10,111.03009796142578,114.059775730394,109.74830209481372,112.73914726324537,2579166
2013-12-11,112.21476745605469,112.68087716045532,107.20414147522757,108.07808828073215,3451979
2013-12-12,109.1462631225586,111.82636472173914,108.75784225735376,111.82636472173914,2016537
2013-12-13,109.96195220947266,112.02057810787026,109.14626600030334,109.14626600030334,9743906
2013-12-16,111.41853332519531,112.77800642382044,109.53468966065326,111.39910516873042,5203337
2013-12-17,108.15579986572266,111.82637010645698,107.67027376083733,111.78752564733321,4366436
2013-12-18,109.9425048828125,110.09788268882916,107.45661408415661,107.45661408415661,1838948
2013-12-19,109.1462631225586,110.58342506528213,108.15579465775191,110.29210941637851,1496366
2013-12-20,110.46688079833984,110.81645717181318,109.18509681104996,109.45698427767903,3838775
2013-12-23,110.15615844726562,111.39909808910429,109.45699378592141,111.39909808910429,2013300
2013-12-24,110.00079345703125,111.34083832600761,109.53468367863526,110.50573583890686,1174702
2013-12-26,109.57353973388672,110.89416844090879,108.87437499228776,109.92311617785354,2907958
2013-12-27,109.96195220947266,110.35037308491857,108.93263926027385,110.35037308491857,1029256
2013-12-30,112.54496002197266,113.12759139395871,109.90370254376879,109.92311884803541,2221007
2013-12-31,112.64205169677734,113.88500321558676,112.37015234776773,113.39947713068686,1708561
2014-01-01,113.49657440185547,114.58414801442535,112.85567053172547,114.46762650367263,1265974
2014-01-02,109.98136901855469,113.41889615282349,109.4569984635536,113.18584125574918,1485831
2014-01-03,107.82564544677734,110.48633101301077,107.2041696289201,109.53469505563577,2570514
2014-01-06,107.32066345214844,108.81608591895548,106.42730034401033,108.4082488160364,5415257
2014-01-07,106.95166015625,108.3693935796603,106.42728975206782,107.94212836685774,3143007
2014-01-08,112.17591094970703,113.30234063867591,107.59255071487007,108.36939223627708,8932578
2014-01-09,114.8366470336914,115.36101766654532,112.44786065476387,113.41891299202436,4352671
2014-01-10,112.23419952392578,115.26387714724078,111.24371933093474,115.26387714724078,2878673
2014-01-13,112.73916625976562,113.72963481360499,112.09827414530102,112.09827414530102,2773085
2014-01-14,112.21476745605469,114.89486862220294,111.24371544993849,114.19571591926415,5805721
2014-01-15,114.6618423461914,119.5753638430053,114.02093844575418,116.91467858747451,18564061
2014-01-16,117.55557250976562,118.02168228958116,113.63251939958779,115.45810220792389,15021903
2014-01-17,116.84675598144531,120.39082119044134,116.46013330788905,118.13550696653478,6900162
2014-01-20,115.75132751464844,117.96368083884268,115.12842593634993,116.99711756139197,4551231
2014-01-21,112.9804916381836,115.98757696695654,112.70126490819644,115.96610302997739,3477115
2014-01-22,112.46501922607422,114.01152333044432,111.99248759433671,112.93756396766723,2853129
2014-01-23,111.30513763427734,112.85164155321573,111.0473847961453,111.90655218334952,2805631
2014-01-24,110.78959655761719,112.2716650709234,110.42444791275989,110.83255753522094,2902163
2014-01-27,106.96632385253906,110.14524009204975,106.53674022260918,109.9734092620482,3926853
2014-01-28,107.03075408935547,108.96388033940951,106.3649047360552,106.53673555853416,1869607
2014-01-29,107.69661712646484,109.11424444799489,107.11668314601583,107.11668314601583,1727528
2014-01-30,105.74202728271484,108.04030274640853,105.31244357398161,106.5367597658422,5510037
2014-01-31,106.30046844482422,106.53674075344811,104.99023705602443,105.69905398189613,2028867
2014-02-03,105.5701904296875,106.98781789903693,104.99024983384056,105.67758635077568,3314634
2014-02-04,107.09521484375,107.84698629855279,104.38883629547453,104.38883629547453,5352922
2014-02-05,109.62973022460938,109.88748299909267,106.4508142989173,106.4508142989173,3346367
2014-02-06,114.82769775390625,115.64391712953898,108.89944897102211,108.89944897102211,5588845
2014-02-07,115.81573486328125,116.11643550096495,112.8945586767445,115.55798209537355,2628212
2014-02-10,115.98758697509766,116.50309260559476,114.84919291009041,115.98758697509766,1400555
2014-02-11,115.98758697509766,116.26681372917827,114.26925235324435,115.98758697509766,1921146
2014-02-12,115.94464874267578,116.11647961661379,113.83969103976071,115.66542193379462,3412799
2014-02-13,111.86357116699219,115.36467502113571,111.4554745970371,115.36467502113571,2162133
2014-02-14,112.03541564941406,112.7871870702859,110.2956070336234,112.37909045058167,1941733
2014-02-17,110.080810546875,112.12133288871951,109.75862280868903,112.09985895011482,2521574
2014-02-18,109.58678436279297,110.29559471562607,108.74909105772095,109.54382337871333,2316373
2014-02-19,109.4579086303711,110.57482211904194,108.98536402232804,110.05932963651007,1218899
2014-02-20,107.84696960449219,110.10227706486572,107.50330139593758,109.02832456488711,2174766
2014-02-21,107.93289184570312,108.77057865053527,107.61070410885029,108.49135190056666,1022484
2014-02-24,108.25508117675781,109.58679313066467,107.88993244764343,107.93289343516032,1189950
2014-02-25,105.74202728271484,108.64171731666418,105.41983950116492,108.46988645514176,2237742
2014-02-26,104.81841278076172,105.61314517176676,103.22895455367808,105.24799643969926,3702994
2014-02-28,104.81841278076172,106.32195558704313,104.21699828021973,104.90432820156394,2362184
2014-03-03,104.9687728881836,105.48427198366217,103.40078855223322,104.8398964755823,2380690
2014-03-04,106.17160034179688,106.53674907956439,104.9472908276691,105.03320624981247,2575377
2014-03-05,108.06178283691406,108.3195291282295,106.2575325779973,106.40788294253284,2684429
2014-03-06,110.44596862792969,110.68223441200561,108.25508920070655,108.25508920070655,3405827
2014-03-07,113.75373840332031,114.26924399611569,110.51038728571716,110.51038728571716,3649357
2014-03-10,111.17623901367188,113.62487096653231,110.44595470323868,112.65830779195878,3309344
2014-03-11,109.86604309082031,112.01396182182364,109.35054390636506,110.42449671693896,1988654
2014-03-12,111.90653228759766,112.14279803313178,108.68465515839618,109.11423877562305,1671339
2014-03-13,113.88262939453125,115.04249739540917,111.69175013529153,111.90654196247478,2857175
2014-03-14,113.51748657226562,114.97806845113014,112.33613146129598,114.48404984487716,1600297
2014-03-18,116.2883071899414,116.6319688893203,114.05446681441819,114.05446681441819,3009481
2014-03-19,113.04492950439453,118.43621192164859,112.78717670467069,116.50308558849775,4703870
2014-03-20,111.88507843017578,113.1953034539171,110.01638673790313,112.98051160675597,4293614
2014-03-21,113.00196838378906,113.41007807534947,110.85405023842259,111.88506143608006,2527055
2014-03-24,115.96611022949219,116.84675145793639,113.45304328388593,113.45304328388593,5301925
2014-03-25,117.92070770263672,118.11402558215566,115.08545309218759,115.30024490949658,2123909
2014-03-26,120.60559844970703,121.14257796194973,117.27632547380239,118.11401875684153,4019330
2014-03-27,120.283447265625,122.36693102773279,118.77990417480468,120.2404862696305,4437037
2014-03-28,123.01129913330078,123.67714864609917,118.41474814928132,120.79894562803807,2001799
2014-03-31,124.04228973388672,125.4384367179045,122.10916314063135,122.10916314063135,2176837
2014-04-01,124.7940673828125,125.43844294589071,121.14260585870267,124.3644836740937,3559789
2014-04-02,123.24756622314453,125.00886209107216,122.43135977991604,124.79407023180916,1461584
2014-04-03,120.49822998046875,123.76306878016355,119.96125034597468,123.31199802127591,3742894
2014-04-04,121.01374053955078,122.25953071970001,118.15699828128774,120.71302668820049,11061864
2014-04-07,122.00175476074219,122.75352613690875,118.80135137254938,121.16406141192994,2242868
2014-04-09,123.7845230102539,124.14967172553476,121.7869617099969,122.6461289883743,3023751
2014-04-10,125.50284576416016,126.08278624449517,122.17357287354743,124.45037381303837,4462459
2014-04-11,125.88946533203125,126.29757498493646,123.52675559591849,124.57924063139991,2898928
2014-04-15,125.78209686279297,126.70571226710165,122.47431037685452,125.00885147902906,4382242
2014-04-16,124.45040130615234,126.94198148561713,123.01129331031754,125.65323040454489,1850340
2014-04-17,124.96588134765625,125.43842598532491,123.01128098120952,124.70812853530492,2279947
2014-04-21,127.19973754882812,127.80115211327268,124.60074827019187,124.96589704105779,2138227
2014-04-22,128.4455108642578,129.2187561873926,126.7486502092338,127.80113539169466,4237705
2014-04-23,129.84169006347656,130.48606569654592,127.60784929156044,128.57441274116448,4370472
2014-04-24,129.84169006347656,129.84169006347656,129.84169006347656,129.84169006347656,0
2014-04-25,128.85365295410156,130.74381885996738,128.53146513685664,129.6268984715471,2409633
2014-04-28,127.02790069580078,128.66031345225522,126.34056417892651,128.08037285645963,3350917
2014-04-29,127.45748138427734,128.4455185910363,125.48139386090611,126.941975731275,1368878
2014-04-30,125.37398529052734,128.76769335240687,124.21410424324543,127.027884891336,2778923
2014-05-02,126.8560562133789,127.84410654915844,125.43843530490193,125.43843530490193,1361657
2014-05-05,127.35006713867188,128.5528960094395,126.10426417484292,126.72716565675739,1556958
2014-05-06,127.35006713867188,128.12331239704372,126.83456155985634,127.58633288154897,815026
2014-05-07,126.8990249633789,128.0159452282811,126.12577953144515,126.51240224741203,1585768
2014-05-08,126.1902084350586,127.80114726614445,125.84654672836845,126.89901889876562,2029447
2014-05-09,132.5909881591797,133.1709286964411,126.08279862066279,126.08279862066279,4673033
2014-05-12,142.21365356445312,144.8126423570846,132.74133989365262,132.74133989365262,8237761
2014-05-13,142.64324951171875,147.13240401690567,139.61468994304917,143.88905261755448,4950353
2014-05-14,147.47608947753906,148.5285748614975,140.62423684008007,142.6217985654871,6846395
2014-05-15,146.2088165283203,148.35673505199227,142.02037540716003,147.3042497314513,4092349
2014-05-16,148.3782196044922,156.9698943136099,146.07994399783215,153.7909772932074,14234067
2014-05-19,167.0865936279297,169.36338210666457,149.58105698659404,150.2469065106048,11585955
2014-05-20,157.44239807128906,168.0960666941095,154.86489632933072,167.53761322729258,11520726
2014-05-21,159.3325653076172,160.92202997819447,152.65254512339652,157.2276081483663,12136258
2014-05-22,167.4947052001953,172.43491843424226,163.2847896012107,163.45662048303245,14514099
2014-05-23,170.93133544921875,171.83346375590784,167.23691335649616,171.18908826682318,5290632
2014-05-26,172.28453063964844,179.0504736396897,166.67846882641285,175.14127261643762,8404997
2014-05-27,168.84783935546875,174.79757521163788,165.4970923086694,173.508824330584,6135493
2014-05-28,163.4136199951172,169.2559603342076,162.61888761015607,168.82637667853703,7118340
2014-05-29,160.470947265625,164.9171401123951,159.24664450319858,162.81218311103007,8459707
2014-05-30,159.3325653076172,164.25130310155467,158.5163590348283,159.76214893643785,4130201
2014-06-02,160.3850555419922,161.7167674556516,157.48536595525013,159.33257037397448,4652528
2014-06-03,168.99818420410156,169.64255959871036,160.68573899167765,161.67378912932176,8792311
2014-06-04,167.68798828125,170.11513339586173,165.60450485885025,169.25596605547858,6610785
2014-06-05,168.3753204345703,170.75950449872457,166.5066288954439,168.39679437358498,9603148
2014-06-06,167.81683349609375,170.63061398858412,167.1080231663302,169.25594120188714,7053744
2014-06-09,177.50401306152344,180.10298953901471,168.0746443819666,168.8264159542821,10844180
2014-06-10,180.5969696044922,181.88572059564203,173.59476112985266,178.7068041061097,11167893
2014-06-11,173.68069458007812,182.01462932367807,172.47786539536003,181.28433174804965,7166116
2014-06-12,169.64259338378906,174.4109748755089,168.1820114870979,174.4109748755089,5334343
2014-06-13,167.25836181640625,174.19613369293415,165.84072820157726,170.54467343056686,4402493
2014-06-16,167.25836181640625,168.95520901359643,162.51145560941885,167.1080049483388,3627210
2014-06-17,172.02676391601562,172.62817835520377,166.42068987287763,166.9791564384357,5177391
2014-06-18,169.2989044189453,173.336987757116,167.55908292127154,172.6066903714478,4239276
2014-06-19,165.45413208007812,170.97428433445492,164.68088679185306,170.11511707649285,4308309
2014-06-20,165.96966552734375,169.59963993540666,163.67139010469026,163.80025997106725,3825862
2014-06-23,166.635498046875,167.53762634918732,164.65941060129862,164.8956894787284,1701418
2014-06-24,168.18199157714844,169.66406034839744,165.81928160607737,166.2488652371812,2885722
2014-06-25,170.9098358154297,171.94083382099325,168.56859997979808,169.2129753720067,3068966
2014-06-26,166.80731201171875,173.14367031591905,166.11998871744942,171.4468229071458,4248179
2014-06-27,163.60694885253906,168.50420023353138,163.24180009876846,167.70946779529035,3787517
2014-06-30,165.3682403564453,165.8622589589957,163.67137960219253,164.53054694918566,3441503
2014-07-01,165.15345764160156,168.54716622769817,164.7883088769906,166.9791883548024,4739271
2014-07-02,169.06263732910156,169.40631210914952,165.73336409840385,166.67845335622027,4498375
